GeneID,Chr,Start,End,Strand,Length,HI.3202.005.Index_10.BM_Bfshift.NAB2.PrA.CSL4pH.URA.25C.d2.bam,HI.3202.005.Index_11.BM_Bfshift.NAB2.PrA.CSL4pH.URA.25C.d3.bam,HI.3202.005.Index_1.BM_Ctrl.NAB2.PrA.CSL4.URA.d1.bam,HI.3202.005.Index_20.BM_shift90.NAB2.PrA.CSL4pH.URA.37C.d1.bam,HI.3202.005.Index_21.BM_shift90.NAB2.PrA.CSL4pH.URA.37C.d2.bam,HI.3202.005.Index_22.BM_shift90.NAB2.PrA.CSL4pH.URA.37C.d3.bam,HI.3202.005.Index_23.BM_shift3h.NAB2.PrA.CSL4pH.URA.37C.d1.bam,HI.3202.005.Index_25.BM_shift3h.NAB2.PrA.CSL4pH.URA.37C.d2.bam,HI.3202.005.Index_27.BM_shift3h.NAB2.PrA.CSL4pH.URA.37C.d3.bam,HI.3202.005.Index_3.BM_Ctrl.NAB2.PrA.CSL4.URA.d2.bam,HI.3202.005.Index_8.BM_Ctrl.NAB2.PrA.CSL4.URA.d3.bam,HI.3202.005.Index_9.BM_Bfshift.NAB2.PrA.CSL4pH.URA.25C.d1.bam,HI.3758.002.Index_12.BM.MO_dpl.enp1.37C.30.3.1.bam,HI.3758.002.Index_13.BM.MO_dpl.enp1.37C.30.3.2.bam,HI.3758.002.Index_14.BM.MO_dpl.enp1.37C.90.4.1.bam,HI.3758.002.Index_15.BM.MO_dpl.enp1.37C.90.4.2.bam,HI.3758.002.Index_18.BM.MO_dpl.enp1.37C.180.5.1.bam,HI.3758.002.Index_19.BM.MO_dpl.enp1.37C.180.5.2.bam,HI.3758.002.Index_2.BM.MO_dpl.CSL4ph.37C.30.1.1.bam,HI.3758.002.Index_4.BM.MO_dpl.CSL4ph.37C.30.1.2.bam,HI.3758.002.Index_5.BM.MO_dpl.enp1.25C.2.1.bam,HI.3758.002.Index_6.BM.MO_dpl.enp1.25C.2.2.bam,HI.3758.004.Index_21.BM.MO_dpl.srm1.37C.30.7.1.bam,HI.3758.004.Index_22.BM.MO_dpl.srm1.37C.30.7.2.bam,HI.3758.004.Index_25.BM.MO_dpl.srm1.37C.90.8.1.bam,HI.3758.004.Index_27.BM.MO_dpl.srm1.37C.90.8.2.bam,HI.3758.004.Index_8.BM.MO_dpl.srm1.25C.6.1.bam,HI.3758.004.Index_9.BM.MO_dpl.srm1.25C.6.2.bam,HI.4535.001.Index_13.CA_Dis3.1.4.bam,HI.4535.001.Index_16.CA_Rrp6.delta.5.bam,HI.4535.001.Index_18.CA_Rrp6.delta.6.bam,HI.4535.001.Index_2.CA_WT.1.bam,HI.4535.001.Index_4.CA_WT.2.bam,HI.4535.001.Index_7.CA_Dis3.1.3.bam
CUT4415,XIV,523910,524726,-,817,0,1,4,1,1,5,2,7,2,3,0,0,5,5,9,5,6,7,3,4,3,7,8,4,1,10,0,0,4,2,4,2,2,3
XUT_14R-184,XIV,463308,463793,-,486,21,19,2,128,130,135,162,182,253,4,3,16,97,106,209,168,162,167,193,181,48,60,44,24,27,36,18,18,83,39,65,11,7,65
XUT_14R-181,XIV,462183,463020,-,838,55,45,6,169,192,201,217,292,368,8,12,38,185,240,311,255,280,199,287,216,92,86,69,65,76,123,28,23,91,70,68,9,15,102
XUT_14R-187,XIV,465520,466655,-,1136,206,196,40,721,622,644,703,939,1117,42,42,130,397,388,694,553,362,375,759,593,101,149,288,278,450,405,93,93,381,343,323,47,41,388
XUT_14R-185,XIV,463859,465390,-,1532,110,99,22,497,467,499,558,743,856,21,16,76,383,384,704,642,571,509,630,572,172,202,165,135,259,282,74,76,248,248,209,24,25,307
CUT2249,XIV,420044,420368,+,325,287,287,123,344,287,273,265,350,379,175,199,214,317,325,465,417,304,282,426,374,333,345,209,165,333,304,325,285,231,243,264,194,184,249
XUT_14R-179,XIV,450889,451511,-,623,53,50,8,142,100,131,142,203,249,9,11,35,44,31,67,54,61,78,91,95,19,14,20,27,38,33,10,10,39,62,58,18,12,56
XUT_15R-289,XV,657539,658206,-,668,63,76,15,144,125,170,182,181,231,18,18,69,163,141,236,151,129,117,116,121,67,62,77,87,90,81,45,41,53,50,51,12,14,84
XUT_15R-284,XV,642348,642624,-,277,6,12,1,47,43,51,65,75,80,2,2,7,41,32,82,67,38,40,54,36,2,10,59,58,97,105,9,4,32,40,28,12,5,40
CUT3479,XV,797747,798185,-,439,33,18,21,21,20,36,31,29,34,31,10,11,133,133,149,89,84,81,38,29,72,123,222,201,200,169,113,107,12,14,22,26,28,19
CUT4323,XV,493407,493859,+,453,1230,1233,748,1025,967,891,883,1107,1262,945,895,846,1450,1367,2478,2090,1689,1627,1295,1159,1611,1540,1348,1185,2582,2417,1548,1341,771,1546,1577,1153,912,879
XUT_15R-294,XV,662389,662784,-,396,25,28,12,78,57,56,70,108,89,13,16,22,88,100,145,149,111,124,63,52,39,20,26,42,26,41,12,21,42,37,33,18,13,49
XUT_15R-293,XV,662016,662367,-,352,42,34,11,117,95,97,128,163,156,10,18,24,92,92,143,132,91,116,123,76,41,29,47,77,74,51,34,18,45,42,45,21,14,49
CUT3004,XV,314450,315190,+,741,49,31,31,30,44,43,43,59,58,35,31,37,124,102,150,130,84,80,74,78,52,67,138,99,130,115,94,88,34,40,36,12,5,20
CUT3003,XV,610007,610748,+,742,2,4,2,35,25,35,33,43,55,1,0,3,48,59,103,126,93,84,41,48,18,25,184,199,98,122,5,7,17,10,18,0,2,22
CUT3011,XV,400385,400552,-,168,31,20,5,103,72,90,136,160,179,4,8,22,53,93,182,174,183,191,80,65,48,55,69,48,50,57,33,33,66,78,83,30,30,107
CUT3019,XV,384831,385200,-,370,5,7,2,67,61,51,52,104,78,2,1,5,39,23,22,24,20,18,115,71,9,9,117,134,107,129,5,9,24,9,21,6,4,39
CUT3013,XV,420648,421304,+,657,10,3,2,149,151,126,125,183,176,7,2,7,118,155,178,150,71,66,182,157,38,19,105,89,127,122,23,21,76,13,25,4,2,65
CUT3027,XV,1023220,1023438,-,219,20,17,17,88,70,73,88,117,158,18,22,22,47,73,119,105,123,115,144,154,39,59,131,174,197,204,33,42,68,104,101,51,50,70
CUT3026,XV,1028365,1029086,+,722,31,30,29,18,19,22,12,31,37,27,31,11,93,75,73,43,77,55,48,49,94,119,194,182,74,65,78,89,16,35,36,40,40,30
XUT_15F-94,XV,200840,201111,+,272,9,9,0,31,21,38,33,52,67,2,8,1,55,61,115,119,55,79,38,28,13,11,32,54,58,60,6,10,23,37,33,4,3,29
SUT773,XV,368638,369446,-,809,60,79,15,305,330,312,323,460,511,14,23,40,174,239,423,362,249,266,467,366,35,29,532,608,677,751,58,47,277,202,201,57,51,297
SUT775,XV,371710,372414,-,705,20,15,4,90,79,84,99,164,174,1,9,19,69,89,146,138,143,98,127,111,13,32,299,305,408,390,12,16,60,115,112,14,11,53
SUT774,XV,371118,371350,-,233,3,2,1,31,23,39,57,96,95,4,1,0,11,15,18,25,22,18,155,67,3,0,16,21,19,28,2,3,67,30,43,15,10,74
XUT_15F-89,XV,189700,190208,+,509,46,37,12,293,271,255,280,352,410,16,14,47,209,195,376,303,204,210,283,219,40,54,376,352,386,438,90,84,146,254,263,32,17,165
SUT378,XV,802401,802617,+,217,7,7,2,53,51,47,52,59,79,3,5,7,27,21,35,19,14,33,74,61,9,4,26,22,28,22,3,5,19,7,9,5,3,19
SUT776,XV,400126,401414,-,1289,110,90,27,435,371,395,559,756,882,55,54,81,362,346,787,749,883,832,406,335,168,221,325,245,256,225,123,123,366,388,403,151,98,422
CUT4379,XV,92778,92896,-,119,1685,1777,1383,752,696,693,454,596,750,1736,2181,1446,1241,1439,1686,1287,1656,1559,1402,1438,2538,2458,891,917,1482,1611,2019,1902,623,1617,1487,1451,1308,763
SUT377,XV,701833,703401,+,1569,175,185,149,906,883,945,1063,1245,1420,146,180,133,1388,1476,2508,2177,1622,1523,1185,986,304,357,302,305,351,373,173,173,648,747,646,398,327,730
SUT375,XV,672609,673185,+,577,24,31,12,145,133,139,203,264,322,14,16,30,43,51,99,84,82,72,201,132,18,22,47,57,84,97,15,24,142,158,178,37,34,130
SUT376,XV,681049,681321,+,273,14,10,2,102,92,73,66,117,126,11,11,18,119,139,106,114,87,78,162,112,19,28,367,390,270,205,23,18,21,56,62,27,29,28
CUT3057,XV,478028,478647,-,620,607,578,495,417,375,429,381,444,478,593,594,469,989,1060,1246,1039,796,740,1048,962,1118,1209,1399,1277,1045,1044,1162,1073,502,586,562,529,400,553
SUT772,XV,356158,357222,-,1065,547,564,186,1178,1022,1042,908,1146,1310,239,211,392,1252,1265,1653,1307,1301,1174,2294,1871,445,480,723,641,831,837,229,239,963,693,730,237,210,1086
SUT771,XV,355206,355822,-,617,4,5,0,23,22,28,35,58,71,0,2,2,20,25,32,38,28,24,67,45,1,0,33,37,46,33,4,2,31,23,29,9,7,36
SUT770,XV,348990,349750,-,761,161,184,149,228,185,210,173,215,238,196,199,143,250,299,380,309,263,252,335,332,168,182,845,855,719,636,712,666,72,123,90,142,131,91
SUT769,XV,326149,326453,-,305,3,6,5,7,5,12,21,31,48,5,3,9,12,15,17,27,51,47,40,32,8,11,4,3,1,0,1,5,29,10,11,13,11,27
XUT_15F-6,XV,15692,16880,+,1189,55,57,33,271,257,230,388,627,591,24,30,38,53,44,151,155,142,115,394,291,12,35,65,69,75,88,37,46,154,165,131,89,57,170
XUT_15F-5,XV,14859,15264,+,406,39,44,8,117,141,125,156,200,230,16,14,16,8,11,29,26,14,17,70,70,10,9,39,34,48,53,19,27,23,51,42,27,14,24
SUT778,XV,494373,494661,-,289,62,59,11,357,314,357,288,393,466,6,12,33,373,373,463,360,228,246,346,412,35,34,104,87,203,187,17,25,142,66,67,8,14,156
SUT380,XV,892029,892678,+,650,60,64,31,460,388,393,453,593,616,28,20,36,219,303,404,356,271,219,444,449,39,48,309,343,402,397,39,42,167,215,183,51,44,173
SUT379,XV,889853,891677,+,1825,294,327,138,753,669,705,738,822,1150,201,199,199,1376,1460,1771,1384,974,1044,1140,1018,453,530,2325,2255,2474,2402,927,779,618,551,577,176,146,563
XUT_15F-9,XV,17985,18684,+,700,7,4,3,28,28,25,49,101,116,1,0,3,2,2,9,6,9,7,84,38,0,6,6,10,11,2,5,2,13,26,44,19,19,18
SUT381,XV,898598,898966,+,369,14,10,4,79,70,98,144,230,190,1,4,8,27,17,70,78,107,89,114,99,2,13,6,13,5,6,7,9,72,103,124,27,11,49
SUT382,XV,907774,908270,+,497,10,11,3,103,103,83,124,148,195,6,4,15,30,39,39,49,37,32,127,76,8,9,86,42,83,87,13,7,31,30,29,3,6,32
XUT_15F-1,XV,3207,4031,+,825,14,12,4,23,15,13,7,20,15,0,0,8,0,0,0,1,1,0,31,24,0,4,10,8,17,9,1,7,11,133,123,9,7,12
XUT_15R-218,XV,446909,447183,-,275,12,8,3,54,58,41,65,83,118,2,6,6,43,47,136,128,87,80,21,19,9,12,48,38,75,78,8,6,37,16,20,4,1,21
XUT_15R-219,XV,447261,448375,-,1115,127,146,27,541,507,502,740,894,1079,28,27,97,454,399,1282,1075,841,813,210,189,152,166,128,97,229,194,143,128,297,194,187,66,38,305
SUT780,XV,536893,537213,-,321,1,3,0,15,8,7,22,15,33,0,1,3,6,8,19,14,22,19,2,14,1,1,6,10,15,19,1,0,28,20,30,2,2,42
SUT383,XV,936734,938350,+,1617,43,47,10,304,236,273,297,390,449,15,11,29,803,790,1612,1281,860,881,239,209,209,240,618,536,740,697,64,54,102,121,128,7,9,135
SUT781,XV,550293,550613,-,321,12,18,31,136,123,147,160,168,192,20,9,15,158,192,263,213,89,87,247,174,21,30,407,489,606,556,27,18,65,37,35,68,51,85
XUT_15R-211,XV,437001,438106,-,1106,32,26,35,107,104,103,102,122,150,16,25,23,50,70,105,99,89,96,201,169,21,31,237,281,215,256,57,52,32,63,55,72,57,38
SUT779,XV,521669,522629,-,961,167,193,25,1177,1032,1033,1011,1562,1596,35,21,143,657,640,944,803,428,373,1873,1548,118,145,209,251,663,696,100,97,667,697,694,45,33,728
CUT3088,XV,774869,775483,-,615,8,16,7,73,78,74,116,156,199,5,8,8,29,20,49,45,40,39,84,71,23,29,21,34,49,47,29,34,64,54,50,7,8,66
XUT_15R-229,XV,475535,475867,-,333,13,17,6,30,24,25,16,46,39,3,0,11,20,16,39,37,42,32,41,22,14,23,107,133,64,73,14,9,19,14,13,9,12,21
XUT_15R-220,XV,448871,449240,-,370,17,23,9,23,27,18,18,27,26,8,21,15,68,68,104,73,82,60,38,43,32,11,53,66,92,86,7,7,7,7,17,18,11,12
XUT_15R-225,XV,461518,461788,-,271,39,34,25,51,26,47,22,34,56,18,30,26,45,47,77,63,55,40,35,32,40,47,19,25,35,16,45,45,43,138,121,24,26,38
CUT3096,XV,165950,166464,-,515,7,6,1,14,29,15,42,55,55,2,2,2,12,16,47,34,45,31,47,28,8,4,8,8,12,15,0,6,26,20,12,3,4,33
XUT_15R-235,XV,494435,494701,-,267,59,53,11,262,211,237,227,316,346,5,9,30,321,265,394,313,238,254,214,222,35,21,43,32,96,90,8,12,113,65,70,4,12,110
SUT777,XV,447260,448364,-,1105,127,146,27,540,507,502,740,894,1078,28,27,97,454,399,1282,1074,841,813,210,188,152,166,128,97,229,194,143,128,296,194,187,66,38,304
XUT_15R-249,XV,521266,522625,-,1360,186,222,29,1275,1151,1162,1132,1715,1754,40,26,168,773,725,1103,929,485,446,2052,1690,140,181,267,294,854,849,113,107,722,764,740,51,38,786
XUT_15R-243,XV,511476,511915,-,440,8,15,9,54,51,51,71,78,81,7,4,7,32,36,61,58,30,19,57,42,7,7,115,126,172,167,5,10,24,12,10,6,10,18
XUT_15R-247,XV,517694,518030,-,337,48,46,4,126,121,106,162,182,183,3,5,39,56,66,158,140,110,90,164,155,23,19,57,42,153,136,15,15,71,50,48,4,5,99
SUT385,XV,968070,968478,+,409,14,11,6,36,32,16,45,33,54,7,4,9,61,53,94,64,43,44,55,48,15,18,58,37,132,104,15,17,28,16,18,9,15,21
in_YOR122C.I1,XV,552665,552875,0,211,653,679,717,523,445,417,305,376,454,829,989,551,917,1090,1161,962,804,764,1129,1078,991,892,937,1003,952,917,1222,1101,506,873,781,882,748,580
SUT386,XV,978174,979998,+,1825,153,166,105,526,552,452,577,882,885,133,181,119,487,483,654,588,478,466,684,532,292,323,217,204,229,257,454,468,461,373,417,74,81,500
SUT387,XV,989038,989694,+,657,7,5,4,43,41,47,23,44,42,5,5,4,71,60,44,47,21,22,72,72,17,21,223,196,369,305,7,11,27,23,19,2,2,26
XUT_15R-265,XV,578502,579775,-,1274,214,236,72,559,528,514,395,618,613,67,56,151,474,395,420,341,331,318,1022,908,177,168,2015,1924,2052,2034,409,441,280,171,142,64,64,317
XUT_15R-264,XV,577776,578076,-,301,39,43,36,433,411,368,329,407,529,47,65,29,349,386,159,141,100,80,721,688,6,19,995,852,357,351,82,73,107,94,103,79,86,107
SUT384,XV,958342,958830,+,489,3,15,12,173,158,167,195,270,289,28,24,11,74,87,141,133,88,86,125,133,6,9,226,259,318,329,17,9,90,66,37,49,26,96
XUT_15R-8,XV,5381,7836,-,2456,573,579,235,1387,1222,1261,1237,1425,1676,273,263,488,1122,1155,1610,1332,929,962,2088,2031,746,758,1300,1233,1063,1089,1364,1396,606,760,752,294,218,721
XUT_15R-7,XV,4135,5377,-,1243,119,115,78,214,202,271,206,248,354,75,83,86,156,170,180,161,75,65,300,265,61,80,289,278,277,278,117,124,160,254,176,128,157,140
XUT_15F-473,XV,1057983,1058434,+,452,6,6,1,66,91,80,67,137,148,2,0,6,51,89,142,167,132,117,167,101,23,39,92,72,45,41,18,22,53,69,80,16,10,61
XUT_15F-479,XV,1069593,1070405,+,813,119,113,49,1315,1203,1246,1007,1174,1378,59,56,108,1871,1782,2307,1790,800,842,909,805,173,156,848,837,549,615,241,198,362,372,333,63,37,361
XUT_15R-4,XV,2081,3817,-,1737,30,24,8,76,76,95,82,103,146,10,10,18,24,26,16,22,8,9,119,69,6,9,182,162,157,193,32,25,37,55,98,26,23,52
CUT3802,XV,515857,516303,-,447,3,5,1,42,33,34,27,38,53,2,6,3,65,70,108,81,70,52,66,56,19,26,224,202,154,181,14,12,12,19,18,2,4,22
CUT3801,XV,323074,323338,-,265,1,2,2,49,57,40,47,110,85,1,3,2,19,27,63,64,93,93,117,96,7,8,8,11,19,23,5,3,23,26,34,8,10,38
XUT_15F-453,XV,1018991,1019917,+,927,102,127,13,535,533,500,523,740,817,8,22,71,177,186,386,349,277,238,736,667,38,34,555,504,913,844,29,22,227,185,185,68,29,240
XUT_15F-458,XV,1031654,1032350,+,697,186,134,30,2772,2440,2564,2715,3384,4035,34,54,128,2375,2173,3615,2817,1778,1729,2559,2478,203,191,156,161,404,357,46,52,1188,816,773,36,21,1248
CUT3811,XV,997883,998526,+,644,135,126,180,118,91,88,114,170,165,223,248,67,224,260,246,238,238,222,317,216,237,233,322,275,314,283,271,255,125,133,123,331,254,139
in_YOL127W.I1,XV,80360,80775,0,416,3801,3797,3374,1732,1440,1461,1065,1475,1806,4092,5135,3028,2463,2935,2967,2495,3490,3079,3918,3790,5124,4901,1805,1914,2491,2584,3917,3962,1104,2392,2277,2175,1815,1318
XUT_15F-444,XV,978428,980050,+,1623,152,167,105,529,561,463,585,898,912,133,181,119,488,485,654,587,481,465,693,543,292,323,217,203,229,259,457,469,467,379,425,71,81,506
XUT_15F-448,XV,995000,996935,+,1936,164,135,30,523,523,522,668,805,943,25,48,155,395,448,715,650,642,579,948,862,189,212,191,232,235,221,185,152,435,470,456,48,47,513
CUT2973,XV,159609,159992,+,384,172,173,157,89,44,59,54,49,59,233,139,106,1168,877,421,261,157,156,358,315,395,498,223,170,234,225,886,806,101,150,141,146,145,103
CUT3849,XV,266479,266844,+,366,0,2,1,78,103,68,85,134,158,0,2,0,45,34,101,102,52,60,79,60,5,10,89,97,84,83,4,4,29,29,38,0,0,36
CUT2998,XV,881188,881620,-,433,31,35,6,730,604,722,761,862,1077,22,20,15,254,211,437,303,202,183,334,308,44,40,73,70,116,105,40,37,282,259,211,41,23,288
CUT2521,XV,675839,676409,-,571,1,2,1,12,10,9,23,20,30,2,1,0,70,70,189,157,148,122,17,9,17,14,332,337,624,677,7,7,5,2,5,2,2,4
CUT2527,XV,126895,127228,+,334,2,1,1,24,29,31,19,38,36,2,1,0,86,97,94,104,38,50,47,48,4,2,176,178,143,160,9,3,15,12,8,1,2,25
CUT3859,XV,442803,443052,-,250,227,268,148,625,499,570,395,523,543,193,229,217,1380,1454,1708,1414,860,831,1144,1094,605,576,1000,897,1293,1186,431,454,402,441,394,253,192,466
NUT1450,XV,931721,935540,-,3820,259,251,19,987,903,971,751,907,1025,24,17,256,1909,1900,2665,2158,1373,1427,1906,1663,474,533,1238,1018,1117,1022,154,152,544,589,512,30,28,677
NUT1451,XV,950118,954104,-,3987,47,61,12,899,817,764,978,1327,1386,11,11,27,692,641,1053,892,550,503,2001,1740,52,64,47,62,137,152,32,31,531,626,564,24,33,621
NUT1452,XV,1009745,1010862,-,1118,108,101,21,2339,2022,2209,2701,3191,3710,28,28,81,474,442,1026,765,414,427,1189,1130,59,47,319,276,670,628,57,39,815,625,516,29,25,861
NUT1453,XV,1039643,1041461,-,1819,53,63,31,254,170,186,319,359,390,39,30,49,666,591,655,548,428,393,264,256,68,82,956,868,1022,1011,65,55,139,173,159,32,39,160
CUT3867,XV,354742,355856,-,1115,6,5,1,29,28,31,40,66,80,0,3,3,30,32,39,49,31,30,82,60,1,1,36,47,63,49,6,2,34,27,31,10,7,39
XUT_15F-42,XV,81602,81869,+,268,18,20,5,279,237,230,207,301,341,9,11,12,663,747,697,620,365,328,442,413,22,38,1270,1313,2422,2409,29,36,74,100,95,29,31,86
NUT1440,XV,784798,786939,-,2142,29,46,30,158,107,124,217,305,370,16,22,25,251,237,531,482,393,331,129,123,86,102,116,85,152,167,99,81,72,70,65,14,10,82
XUT_15F-45,XV,90221,91803,+,1583,114,107,31,155,126,109,136,173,204,27,29,96,155,176,221,151,142,210,167,169,95,129,3048,2661,821,698,61,49,24,34,25,39,30,42
NUT1441,XV,803562,804224,-,663,30,21,1,327,317,338,491,691,874,5,13,18,23,30,49,43,28,44,218,185,20,21,40,36,79,67,19,29,125,163,146,14,11,128
NUT1442,XV,811442,812134,-,693,11,10,6,185,178,176,183,290,319,3,4,7,241,271,480,515,389,322,460,383,22,35,1113,1200,1562,1750,21,33,167,178,177,22,8,217
NUT1443,XV,817040,818491,-,1452,48,53,20,226,214,220,272,391,406,38,38,49,156,126,304,284,300,256,425,351,55,86,159,143,185,196,73,56,377,320,328,83,51,388
NUT1444,XV,818939,820803,-,1865,28,22,10,186,189,178,267,340,340,11,14,21,52,51,61,49,64,55,193,177,32,22,63,61,70,73,40,43,107,73,86,9,11,93
NUT1445,XV,825344,825742,-,399,45,42,71,186,145,187,152,230,296,80,67,33,353,361,275,245,205,216,357,360,116,135,194,185,306,295,133,129,175,270,251,113,100,194
NUT1446,XV,841107,842176,-,1070,2795,3065,2510,5841,4652,4599,4592,6109,7388,2658,3301,2117,4228,5215,4412,3924,3630,3131,6917,7114,2961,3390,5140,4957,5292,5040,2940,3070,2509,6528,5853,2201,1534,2927
NUT1447,XV,848496,850088,-,1593,114,192,80,1090,904,855,1148,1384,1610,83,89,95,249,270,486,471,336,360,1276,1069,105,128,356,314,540,451,100,116,425,314,243,115,92,535
NUT1448,XV,868297,874095,-,5799,122,116,36,1004,929,1021,1270,1705,1792,29,34,82,732,796,1559,1426,1056,980,1376,1169,134,158,602,587,1095,1048,103,104,592,440,394,49,37,667
NUT1449,XV,878423,880751,-,2329,160,137,21,573,503,450,567,681,794,18,18,112,544,554,1739,1410,1063,1109,466,397,178,169,172,94,132,163,67,77,806,395,398,29,14,969
NUT1430,XV,683670,685537,-,1868,57,76,38,190,172,213,305,393,420,26,24,65,229,205,507,450,338,293,235,208,89,128,112,96,125,135,134,79,230,110,85,27,14,264
NUT1431,XV,690717,692202,-,1486,91,103,60,236,180,233,212,262,362,50,78,78,201,212,344,296,293,304,425,384,160,169,110,106,60,85,187,181,210,167,189,131,100,211
NUT1432,XV,721818,722636,-,819,121,103,17,777,698,721,849,1016,1220,22,34,83,293,267,576,393,229,200,476,479,69,64,199,169,294,231,58,55,287,265,205,13,9,380
NUT1433,XV,741768,742219,-,452,21,19,5,149,127,143,163,274,312,8,0,19,60,81,124,147,135,127,199,173,22,40,58,65,69,81,11,4,143,11,16,10,5,193
NUT1434,XV,758091,759521,-,1431,5457,6249,2864,14229,12021,11571,15945,20479,23002,2697,3579,4206,6019,7106,9004,8148,9185,7924,15291,16637,6050,8094,5908,6550,7009,7347,4485,4734,7283,13405,12824,3595,3257,7828
NUT1435,XV,762504,766636,-,4133,22,14,46,44,45,39,56,66,77,56,49,16,324,287,463,468,415,428,61,53,110,100,500,446,594,598,57,56,38,20,16,67,53,30
NUT1436,XV,766688,770085,-,3398,893,913,833,5134,4476,4792,5036,6042,6865,1035,952,662,1997,1969,2381,1936,1307,1294,3676,3481,1077,1060,1584,1627,2141,2025,847,825,1532,958,813,884,721,1709
NUT1437,XV,770654,772221,-,1568,208,224,86,331,341,342,572,637,726,84,83,127,853,740,1389,1105,906,810,321,313,395,383,393,360,726,681,228,196,188,405,331,89,65,212
NUT1438,XV,780071,781544,-,1474,398,482,119,1051,956,1055,1096,1362,1793,131,126,300,1053,905,946,603,556,565,924,970,330,447,1660,1434,1771,1658,477,445,646,769,805,145,136,711
NUT1439,XV,783030,784667,-,1638,64,77,12,644,573,596,792,1028,1163,7,20,64,93,120,253,239,179,182,791,692,36,29,122,76,197,179,19,30,352,308,294,28,14,332
CUT2568,XV,654714,655096,+,383,310,307,245,683,699,646,579,775,803,270,290,242,953,950,1614,1492,1005,1069,924,826,544,487,1034,1040,1151,1070,453,497,547,497,495,379,283,624
NUT1420,XV,494864,497153,-,2290,270,265,42,2248,1934,1975,2390,2863,3261,43,57,189,3201,3183,5755,4976,4044,3970,1223,1158,389,357,273,226,327,370,99,76,560,911,935,36,32,539
NUT1421,XV,517281,517498,-,218,3,7,2,50,44,24,68,86,77,4,2,3,6,13,14,23,43,34,59,61,4,9,35,36,23,53,1,1,33,19,20,10,5,30
NUT1422,XV,517527,519024,-,1498,121,116,13,293,272,222,323,385,394,20,24,96,143,178,420,340,326,274,412,318,71,70,130,103,284,257,42,42,212,173,186,33,37,276
NUT1423,XV,521282,522649,-,1368,186,222,29,1275,1152,1162,1132,1712,1753,39,26,168,773,727,1097,928,484,445,2052,1691,140,181,267,294,854,848,113,107,721,764,739,51,38,786
NUT1424,XV,529564,531257,-,1694,62,65,9,617,549,567,696,1052,1076,10,8,40,132,134,267,219,218,180,477,412,52,58,73,90,102,112,37,49,355,192,161,6,9,403
NUT1425,XV,572910,574851,-,1942,98,87,21,1126,918,1064,1212,1553,1703,35,26,80,1044,960,1897,1685,1082,1024,1229,1090,122,133,188,156,339,346,48,69,640,514,453,32,26,673
NUT1426,XV,578435,579908,-,1474,217,243,75,581,545,543,425,649,649,69,59,156,514,421,438,345,336,322,1078,939,184,172,2241,2153,2353,2306,426,456,285,176,145,65,65,320
NUT1427,XV,592854,594407,-,1554,62,83,15,212,223,208,295,409,388,18,28,41,147,130,285,210,189,178,188,165,64,76,82,83,113,113,50,79,182,124,109,23,24,176
NUT1428,XV,679193,680999,-,1807,208,256,62,1666,1563,1528,2476,3706,4049,54,86,187,295,271,545,550,555,512,1480,1157,180,207,287,245,466,421,123,98,829,1356,1589,241,162,984
NUT1429,XV,681430,683649,-,2220,1139,1190,1263,1833,1563,1587,1546,2085,2243,1519,1606,847,5161,5177,2862,2586,1447,1310,3600,3471,1660,1750,7402,6872,8034,7816,1951,1758,1645,1211,1190,1559,1198,1826
XUT_15F-10,XV,21146,22509,+,1364,179,169,42,697,724,647,714,1087,1191,23,35,117,132,161,221,188,167,141,1121,1006,69,67,192,217,212,215,80,86,383,432,474,66,47,379
CUT3425,XV,869612,870836,-,1225,36,27,10,248,218,269,351,477,496,7,5,18,133,154,311,257,240,204,354,329,36,36,37,49,121,113,16,22,146,102,89,23,11,155
XUT_15F-14,XV,28317,28675,+,359,959,1194,590,4281,3707,4135,2639,3571,3389,685,782,1054,1840,2209,3553,3256,2847,3431,3990,3903,693,637,179,271,211,244,826,737,4537,422,482,554,394,3709
NUT1410,XV,371074,371388,-,315,3,4,2,52,34,55,76,127,125,4,1,0,17,20,31,35,28,23,178,89,6,0,27,29,39,45,4,3,80,48,56,15,10,87
NUT1419,XV,492962,494535,-,1574,187,202,49,1796,1618,1746,1696,2101,2325,69,58,144,1629,1703,2427,1993,942,949,2539,2302,226,206,792,717,1812,1775,152,172,887,322,320,51,54,1001
NUT1411,XV,371597,372088,-,492,6,3,0,37,15,27,30,43,74,0,6,11,32,33,52,35,50,22,55,47,8,6,173,163,175,211,5,4,33,38,33,10,13,33
NUT1412,XV,378140,380734,-,2595,202,222,27,5236,4673,4706,5351,6944,7764,46,54,148,1006,1042,2468,2115,1107,1019,3992,3748,153,210,420,407,680,690,138,137,1765,1035,859,18,14,2011
NUT1413,XV,385759,386593,-,835,17,34,3,129,146,144,191,234,333,0,5,24,50,58,92,97,98,100,246,166,16,21,59,69,94,92,10,13,112,81,85,33,10,117
XUT_15F-18,XV,33345,34330,+,986,188,230,16,2281,2222,2394,1760,2480,2604,20,28,173,582,724,1557,1678,1778,1664,4086,3121,139,195,56,52,50,70,58,67,3639,409,450,119,66,4031
NUT1414,XV,389691,391383,-,1693,611,690,529,673,513,577,571,799,887,669,740,538,1325,1331,1493,1403,1508,1518,1684,1487,890,980,1508,1369,662,668,375,323,549,725,655,281,195,569
